timestamp,eng_unit,acc_unit,simulated,tow_f,tow,acc_x,acc_y,acc_z,gyr_y,gyr_x,gyr_z,amqp_topic,mag_x,mag_y,mag_z
2021-12-10 09:19:05.021416,deg/s,g,False,0,2147483648,0.0166,0.99783,0.00292,-0.44251,-0.18311,-0.16022,NAV.nav0.IMU_RAW,17.46347449350129,-80.0,15.0
2021-12-10 09:19:05.031617,deg/s,g,False,0,2147483648,0.01538,0.99612,0.00268,-0.44633,-0.20218,-0.24414,NAV.nav0.IMU_RAW,17.962435200721245,-80.0,15.0
2021-12-10 09:19:05.041284,deg/s,g,False,0,2147483648,0.0166,0.99954,0.00122,-0.32044,-0.19074,-0.17548,NAV.nav0.IMU_RAW,17.88882705862788,-80.11117294137212,15.11117294137212
2021-12-10 09:19:05.062684,deg/s,g,False,0,2147483648,0.01757,1.00051,0.00244,-0.38911,-0.08774,-0.16785,NAV.nav0.IMU_RAW,17.621486868531807,-80.3785131314682,15.37851313146819
2021-12-10 09:19:05.063306,deg/s,g,False,0,2147483648,0.01855,1.00125,0.00219,-0.45014,-0.21744,-0.18311,NAV.nav0.IMU_RAW,17.61371544434637,-80.38628455565363,15.386284555653631
2021-12-10 09:19:05.071530,deg/s,g,False,0,2147483648,0.01611,0.9971,0.00122,-0.45777,-0.19837,-0.14496,NAV.nav0.IMU_RAW,17.510975937368077,-80.48902406263193,15.489024062631922
2021-12-10 09:19:05.081361,deg/s,g,False,0,2147483648,0.01489,0.99588,0.00024,-0.44633,-0.11825,-0.11825,NAV.nav0.IMU_RAW,17.38816185030254,-80.61183814969746,15.611838149697459
2021-12-10 09:19:05.091466,deg/s,g,False,0,2147483648,0.01709,1.00027,0.00195,-0.45396,-0.19455,-0.16022,NAV.nav0.IMU_RAW,17.261922579984905,-80.73807742001509,15.738077420015095
2021-12-10 09:19:05.101464,deg/s,g,False,0,2147483648,0.01831,1.00003,0.00073,-0.47303,-0.11444,-0.12588,NAV.nav0.IMU_RAW,17.137020122551842,-80.86297987744815,15.862979877448158
2021-12-10 09:19:05.111475,deg/s,g,False,0,2147483648,0.0166,0.99685,0.00268,-0.54551,-0.22125,-0.2327,NAV.nav0.IMU_RAW,17.01195775927134,-80.98804224072866,15.988042240728658
2021-12-10 09:19:05.121384,deg/s,g,False,0,2147483648,0.01538,0.99612,0.00341,-0.42344,-0.25177,-0.27466,NAV.nav0.IMU_RAW,17.10329456734618,-81.0,16.0
2021-12-10 09:19:05.131633,deg/s,g,False,0,2147483648,0.01464,0.99807,0.00366,-0.51118,-0.12207,-0.14877,NAV.nav0.IMU_RAW,17.22155692160448,-81.0,16.0
2021-12-10 09:19:05.141318,deg/s,g,False,0,2147483648,0.01806,1.00027,0.00244,-0.45396,-0.00762,-0.09155,NAV.nav0.IMU_RAW,17.333311670856386,-81.0,16.0
2021-12-10 09:19:05.163018,deg/s,g,False,0,2147483648,0.01831,0.9988,0.00219,-0.38529,-0.11062,-0.27466,NAV.nav0.IMU_RAW,17.58370824188322,-81.0,16.0
2021-12-10 09:19:05.166970,deg/s,g,False,0,2147483648,0.01538,0.99588,0.00341,-0.47303,-0.21362,-0.24796,NAV.nav0.IMU_RAW,17.62931169448818,-81.0,16.0
2021-12-10 09:19:05.172371,deg/s,g,False,0,2147483648,0.0144,0.99783,0.00195,-0.44251,-0.14496,-0.14114,NAV.nav0.IMU_RAW,17.69163168668969,-81.0,16.0
2021-12-10 09:19:05.181481,deg/s,g,False,0,2147483648,0.01709,1.00344,0.00097,-0.45014,-0.10681,-0.1297,NAV.nav0.IMU_RAW,17.79675181004765,-81.0,16.0
2021-12-10 09:19:05.198606,deg/s,g,False,0,2147483648,0.01293,0.99954,0.00219,-0.48066,-0.17548,-0.13351,NAV.nav0.IMU_RAW,17.99435790941343,-81.0,16.0
2021-12-10 09:19:05.201834,deg/s,g,False,0,2147483648,0.01733,0.99612,0.00268,-0.45396,-0.11825,-0.19074,NAV.nav0.IMU_RAW,18.0,-81.0,15.962398827577239
2021-12-10 09:19:05.211586,deg/s,g,False,0,2147483648,0.0166,0.99661,0.00073,-0.41581,-0.14496,-0.11825,NAV.nav0.IMU_RAW,18.0,-81.0,15.82851911337286
2021-12-10 09:19:05.221673,deg/s,g,False,0,2147483648,0.01391,1.00051,0.00097,-0.47303,-0.07629,-0.12207,NAV.nav0.IMU_RAW,18.0,-81.0,15.690042489781717
2021-12-10 09:19:05.231815,deg/s,g,False,0,2147483648,0.01635,1.001,0.00244,-0.47303,-0.16022,-0.16403,NAV.nav0.IMU_RAW,18.0,-81.0,15.550810257996268
2021-12-10 09:19:05.242145,deg/s,g,False,0,2147483648,0.01757,0.99685,0.00219,-0.39292,-0.20599,-0.17548,NAV.nav0.IMU_RAW,18.0,-81.0,15.408994900523302
2021-12-10 09:19:05.263121,deg/s,g,False,0,2147483648,0.01611,0.9971,0.00366,-0.41199,-0.12207,-0.22507,NAV.nav0.IMU_RAW,18.0,-81.0,15.121030860444439
2021-12-10 09:19:05.263469,deg/s,g,False,0,2147483648,0.01538,1.00125,0.00244,-0.50355,-0.08011,-0.14877,NAV.nav0.IMU_RAW,18.0,-81.0,15.116251199308355
2021-12-10 09:19:05.271817,deg/s,g,False,0,2147483648,0.01586,1.00125,0.0017,-0.40437,-0.24796,-0.07248,NAV.nav0.IMU_RAW,18.0,-81.0,15.001648280200605
2021-12-10 09:19:05.282117,deg/s,g,False,0,2147483648,0.01586,0.99807,0.00244,-0.35477,-0.25177,-0.23651,NAV.nav0.IMU_RAW,17.887132298679624,-81.0,14.887132298679624
2021-12-10 09:19:05.291561,deg/s,g,False,0,2147483648,0.01464,0.99612,0.00415,-0.52262,-0.27848,-0.19837,NAV.nav0.IMU_RAW,17.78242753828862,-81.0,14.782427538288621
2021-12-10 09:19:05.302073,deg/s,g,False,0,2147483648,0.01416,0.99978,0.00122,-0.4654,-0.15259,-0.12588,NAV.nav0.IMU_RAW,17.665878566319638,-81.0,14.665878566319638
2021-12-10 09:19:05.311691,deg/s,g,False,0,2147483648,0.01709,0.99954,0.00073,-0.42725,-0.11444,-0.16022,NAV.nav0.IMU_RAW,17.55924376426244,-81.0,14.55924376426244
2021-12-10 09:19:05.321606,deg/s,g,False,0,2147483648,0.01879,0.99905,0.00244,-0.3624,-0.19837,-0.22125,NAV.nav0.IMU_RAW,17.44931653818644,-81.0,14.449316538186443
2021-12-10 09:19:05.331622,deg/s,g,False,0,2147483648,0.01684,0.99734,0.00415,-0.33951,-0.16022,-0.21362,NAV.nav0.IMU_RAW,17.33826818496611,-81.0,14.338268184966111
2021-12-10 09:19:05.341808,deg/s,g,False,0,2147483648,0.01757,0.99612,0.0039,-0.35477,-0.1564,-0.17166,NAV.nav0.IMU_RAW,17.225332364528104,-81.0,14.225332364528105
2021-12-10 09:19:05.362017,deg/s,g,False,0,2147483648,0.01757,0.9988,0.00195,-0.51881,-0.11444,-0.14877,NAV.nav0.IMU_RAW,17.001274395159,-81.0,14.001274395159001
2021-12-10 09:19:05.363069,deg/s,g,False,0,2147483648,0.0166,1.00076,0.00122,-0.57222,-0.16403,-0.10299,NAV.nav0.IMU_RAW,17.0,-80.9866248113404,14.013375188659595
2021-12-10 09:19:05.372176,deg/s,g,False,0,2147483648,0.01757,0.99758,0.00317,-0.47685,-0.22125,-0.17929,NAV.nav0.IMU_RAW,17.0,-80.8566223628769,14.143377637123091
2021-12-10 09:19:05.381953,deg/s,g,False,0,2147483648,0.01562,0.9971,0.00341,-0.45014,-0.17166,-0.16785,NAV.nav0.IMU_RAW,17.0,-80.71705263465635,14.282947365343643
2021-12-10 09:19:05.391874,deg/s,g,False,0,2147483648,0.01562,1.00076,0.0017,-0.3624,-0.17929,-0.13351,NAV.nav0.IMU_RAW,17.0,-80.57542912063616,14.424570879363838
2021-12-10 09:19:05.401971,deg/s,g,False,0,2147483648,0.01635,1.00198,0.00073,-0.49592,-0.20981,-0.1564,NAV.nav0.IMU_RAW,17.0,-80.43129501792495,14.568704982075054
2021-12-10 09:19:05.411839,deg/s,g,False,0,2147483648,0.01464,0.99807,0.00146,-0.49211,-0.21362,-0.21362,NAV.nav0.IMU_RAW,17.0,-80.29042796949288,14.709572030507124
2021-12-10 09:19:05.424304,deg/s,g,False,0,2147483648,0.01733,0.99685,0.00146,-0.50737,-0.17548,-0.24414,NAV.nav0.IMU_RAW,17.0,-80.11248679839643,14.88751320160356
2021-12-10 09:19:05.432088,deg/s,g,False,0,2147483648,0.01635,0.99832,0.00097,-0.47685,-0.10681,-0.1297,NAV.nav0.IMU_RAW,17.0,-80.00137040867413,14.99862959132586
2021-12-10 09:19:05.442001,deg/s,g,False,0,2147483648,0.01464,1.00271,0.00244,-0.45396,-0.22125,-0.11444,NAV.nav0.IMU_RAW,17.245795982988433,-80.0,15.0
2021-12-10 09:19:05.464377,deg/s,g,False,0,2147483648,0.01513,0.99954,0.00244,-0.40818,-0.31662,-0.2594,NAV.nav0.IMU_RAW,17.80605596382318,-80.0,15.0
2021-12-10 09:19:05.464566,deg/s,g,False,0,2147483648,0.01562,0.99685,0.00219,-0.35096,-0.23651,-0.24033,NAV.nav0.IMU_RAW,17.810786384337053,-80.0,15.0
2021-12-10 09:19:05.472085,deg/s,g,False,0,2147483648,0.01806,1.001,0.0017,-0.43107,-0.1297,-0.17166,NAV.nav0.IMU_RAW,17.99904814709172,-80.0,15.0
2021-12-10 09:19:05.493400,deg/s,g,False,0,2147483648,0.01489,1.00027,0.00097,-0.47685,-0.16785,-0.22888,NAV.nav0.IMU_RAW,18.532739573685273,-80.0,15.0
2021-12-10 09:19:05.501789,deg/s,g,False,0,2147483648,0.01684,0.99588,0.00073,-0.38529,-0.18311,-0.19074,NAV.nav0.IMU_RAW,18.742781782112218,-80.0,15.0
2021-12-10 09:19:05.511973,deg/s,g,False,0,2147483648,0.01586,0.9988,0.00512,-0.44251,-0.20981,-0.23651,NAV.nav0.IMU_RAW,18.997775804988734,-80.0,15.0
2021-12-10 09:19:05.522135,deg/s,g,False,0,2147483648,0.01464,0.99954,0.00195,-0.46922,-0.14114,-0.15259,NAV.nav0.IMU_RAW,19.0,-80.123256003358,15.246512006715992
2021-12-10 09:19:05.532115,deg/s,g,False,0,2147483648,0.01733,1.00051,0.00122,-0.4387,-0.14114,-0.17166,NAV.nav0.IMU_RAW,19.0,-80.24537179157869,15.490743583157393
2021-12-10 09:19:05.542123,deg/s,g,False,0,2147483648,0.01757,0.99783,0.00268,-0.43107,-0.14877,-0.24033,NAV.nav0.IMU_RAW,19.0,-80.36783215030792,15.735664300615841
2021-12-10 09:19:05.563300,deg/s,g,False,0,2147483648,0.01611,0.99783,0.0039,-0.46922,-0.13733,-0.18311,NAV.nav0.IMU_RAW,19.0,-80.62695857009504,16.253917140190076
2021-12-10 09:19:05.563405,deg/s,g,False,0,2147483648,0.01586,0.99954,0.0017,-0.3624,-0.16403,-0.21362,NAV.nav0.IMU_RAW,19.0,-80.62824287835409,16.256485756708162
2021-12-10 09:19:05.571893,deg/s,g,False,0,2147483648,0.01635,1.00125,0.00195,-0.4654,-0.21362,-0.17548,NAV.nav0.IMU_RAW,19.0,-80.73210269454138,16.464205389082753
2021-12-10 09:19:05.582036,deg/s,g,False,0,2147483648,0.01684,0.99929,0.00268,-0.51499,-0.22507,-0.24796,NAV.nav0.IMU_RAW,19.0,-80.85621385925235,16.71242771850469
2021-12-10 09:19:05.592107,deg/s,g,False,0,2147483648,0.01464,0.99783,0.00439,-0.53788,-0.21362,-0.25177,NAV.nav0.IMU_RAW,19.0,-80.979444802937,16.95888960587399
2021-12-10 09:19:05.601957,deg/s,g,False,0,2147483648,0.01562,0.99734,0.00292,-0.45396,-0.1564,-0.16022,NAV.nav0.IMU_RAW,18.792470681566208,-80.89623534078311,16.584941363132415
2021-12-10 09:19:05.612165,deg/s,g,False,0,2147483648,0.01684,1.00003,0.00195,-0.43107,-0.13733,-0.13733,NAV.nav0.IMU_RAW,18.533180956592137,-80.76659047829607,16.066361913184274
2021-12-10 09:19:05.622065,deg/s,g,False,0,2147483648,0.01513,0.99783,0.00415,-0.38911,-0.2594,-0.09155,NAV.nav0.IMU_RAW,18.281720318235465,-80.64086015911774,15.56344063647093
2021-12-10 09:19:05.632689,deg/s,g,False,0,2147483648,0.01391,0.99514,0.00439,-0.46922,-0.22125,-0.19074,NAV.nav0.IMU_RAW,18.01186392735336,-80.50593196367667,15.023727854706719
2021-12-10 09:19:05.642116,deg/s,g,False,0,2147483648,0.01562,0.99685,0.00292,-0.42725,-0.12588,-0.20218,NAV.nav0.IMU_RAW,17.772407021468215,-80.3862035107341,14.544814042936427
2021-12-10 09:19:05.663442,deg/s,g,False,0,2147483648,0.01416,1.00027,0.00122,-0.42344,-0.16403,-0.14114,NAV.nav0.IMU_RAW,17.230717460358747,-80.11535873017937,13.461434920717492
2021-12-10 09:19:05.663956,deg/s,g,False,0,2147483648,0.01684,1.00173,0.00097,-0.53788,-0.10299,-0.21362,NAV.nav0.IMU_RAW,17.217660312578232,-80.10883015628912,13.435320625156468
2021-12-10 09:19:05.672411,deg/s,g,False,0,2147483648,0.01586,0.99588,0.00195,-0.42725,-0.22125,-0.20981,NAV.nav0.IMU_RAW,17.002900143381527,-80.00145007169077,13.005800286763057
2021-12-10 09:19:05.682197,deg/s,g,False,0,2147483648,0.0166,0.99441,0.00219,-0.44633,-0.17548,-0.20218,NAV.nav0.IMU_RAW,16.895081047606617,-80.10491895239338,13.104918952393383
2021-12-10 09:19:05.692282,deg/s,g,False,0,2147483648,0.01684,1.00003,0.00097,-0.4387,-0.12588,-0.16022,NAV.nav0.IMU_RAW,16.785679969563756,-80.21432003043624,13.214320030436243
2021-12-10 09:19:05.702332,deg/s,g,False,0,2147483648,0.01635,1.00125,0.00048,-0.41962,-0.10299,-0.1564,NAV.nav0.IMU_RAW,16.676662121595015,-80.32333787840498,13.323337878404985
2021-12-10 09:19:05.712339,deg/s,g,False,0,2147483648,0.01562,0.99954,0.00122,-0.42344,-0.23651,-0.34333,NAV.nav0.IMU_RAW,16.56810803755655,-80.43189196244346,13.431891962443453
2021-12-10 09:19:05.722378,deg/s,g,False,0,2147483648,0.01489,0.99929,0.0039,-0.48448,-0.19837,-0.26322,NAV.nav0.IMU_RAW,16.459206824827756,-80.54079317517224,13.540793175172245
2021-12-10 09:19:05.732408,deg/s,g,False,0,2147483648,0.01489,0.99929,0.00366,-0.48066,-0.09918,-0.08774,NAV.nav0.IMU_RAW,16.35040280813225,-80.64959719186774,13.649597191867747
2021-12-10 09:19:05.742447,deg/s,g,False,0,2147483648,0.01684,0.99612,0.00268,-0.41199,-0.1564,-0.11825,NAV.nav0.IMU_RAW,16.24150159540346,-80.75849840459654,13.758498404596539
2021-12-10 09:19:05.764511,deg/s,g,False,0,2147483648,0.01757,0.99954,0.00268,-0.37385,-0.24414,-0.24033,NAV.nav0.IMU_RAW,16.002157751939063,-80.99784224806093,13.99784224806094
2021-12-10 09:19:05.764780,deg/s,g,False,0,2147483648,0.01709,1.00003,0.00244,-0.36622,-0.26703,-0.2594,NAV.nav0.IMU_RAW,16.00306002791996,-80.99897999069334,14.001020009306654
2021-12-10 09:19:05.772418,deg/s,g,False,0,2147483648,0.01684,0.99905,0.00097,-0.32044,-0.24414,-0.1564,NAV.nav0.IMU_RAW,16.336268031642625,-80.88791065611913,14.112089343880875
2021-12-10 09:19:05.782687,deg/s,g,False,0,2147483648,0.01782,1.00125,0.00195,-0.44251,-0.13351,-0.19074,NAV.nav0.IMU_RAW,16.78424941833411,-80.73858352722196,14.261416472778036
2021-12-10 09:19:05.792379,deg/s,g,False,0,2147483648,0.01757,0.99954,0.0017,-0.48066,-0.1297,-0.20981,NAV.nav0.IMU_RAW,17.20705816658911,-80.59764727780363,14.40235272219637
2021-12-10 09:19:05.802390,deg/s,g,False,0,2147483648,0.01318,0.99807,0.00268,-0.44633,-0.31281,-0.25559,NAV.nav0.IMU_RAW,17.643793392275477,-80.4520688692415,14.547931130758492
2021-12-10 09:19:05.812371,deg/s,g,False,0,2147483648,0.01684,0.99807,0.00366,-0.44251,-0.20981,-0.18692,NAV.nav0.IMU_RAW,18.07921079571894,-80.30692973476036,14.693070265239646
2021-12-10 09:19:05.832398,deg/s,g,False,0,2147483648,0.01416,1.00149,-0.00048,-0.32425,-0.27466,-0.17166,NAV.nav0.IMU_RAW,18.952893438808747,-80.01570218706375,14.98429781293625
2021-12-10 09:19:05.842563,deg/s,g,False,0,2147483648,0.01709,0.99734,0.00341,-0.37766,-0.25177,-0.15259,NAV.nav0.IMU_RAW,18.885618977020016,-80.0,15.0
2021-12-10 09:19:05.862503,deg/s,g,False,0,2147483648,0.01562,0.99685,0.00219,-0.37766,-0.16022,-0.16785,NAV.nav0.IMU_RAW,18.63457955973829,-80.0,15.0
2021-12-10 09:19:05.862593,deg/s,g,False,0,2147483648,0.01709,1.00173,0.00292,-0.42344,-0.06103,-0.10299,NAV.nav0.IMU_RAW,18.633445063976538,-80.0,15.0
2021-12-10 09:19:05.872841,deg/s,g,False,0,2147483648,0.01611,1.00125,0.00195,-0.49592,-0.11062,-0.19837,NAV.nav0.IMU_RAW,18.50442517807071,-80.0,15.0
2021-12-10 09:19:05.882839,deg/s,g,False,0,2147483648,0.01684,0.9971,0.00439,-0.46159,-0.29755,-0.29374,NAV.nav0.IMU_RAW,18.378550939504304,-80.0,15.0
2021-12-10 09:19:05.892914,deg/s,g,False,0,2147483648,0.01611,0.99514,0.00341,-0.49974,-0.17929,-0.21362,NAV.nav0.IMU_RAW,18.25170980114094,-80.0,15.0
2021-12-10 09:19:05.902741,deg/s,g,False,0,2147483648,0.0166,1.00003,0.00268,-0.46159,-0.09918,-0.16403,NAV.nav0.IMU_RAW,18.127988526122408,-80.0,15.0
2021-12-10 09:19:05.912821,deg/s,g,False,0,2147483648,0.0166,1.00149,0.0017,-0.34714,-0.11825,-0.1297,NAV.nav0.IMU_RAW,18.001082927772586,-80.0,15.0
2021-12-10 09:19:05.922703,deg/s,g,False,0,2147483648,0.01586,0.99954,0.00268,-0.32044,-0.17929,-0.22507,NAV.nav0.IMU_RAW,17.878001657846074,-80.12199834215393,14.878001657846076
2021-12-10 09:19:05.932691,deg/s,g,False,0,2147483648,0.0166,0.99661,0.00268,-0.37766,-0.1564,-0.20599,NAV.nav0.IMU_RAW,17.753615379710514,-80.24638462028949,14.753615379710515
2021-12-10 09:19:05.942689,deg/s,g,False,0,2147483648,0.01757,0.9988,0.00024,-0.45396,-0.08011,-0.14496,NAV.nav0.IMU_RAW,17.629101574953772,-80.37089842504624,14.629101574953772
2021-12-10 09:19:05.969614,deg/s,g,False,0,2147483648,0.01733,1.00247,0.00122,-0.43107,-0.16785,-0.11444,NAV.nav0.IMU_RAW,17.29378307721737,-80.70621692278263,14.29378307721737
2021-12-10 09:19:05.970193,deg/s,g,False,0,2147483648,0.01489,0.99905,0.0039,-0.41199,-0.19455,-0.18692,NAV.nav0.IMU_RAW,17.28657463495505,-80.71342536504496,14.286574634955047
2021-12-10 09:19:05.972669,deg/s,g,False,0,2147483648,0.01464,0.99758,0.00292,-0.49211,-0.24796,-0.27848,NAV.nav0.IMU_RAW,17.2557386979532,-80.74426130204681,14.255738697953198
2021-12-10 09:19:05.987047,deg/s,g,False,0,2147483648,0.01709,0.99929,0.00195,-0.40818,-0.2327,-0.1297,NAV.nav0.IMU_RAW,17.076678569151312,-80.92332143084869,14.07667856915131
2021-12-10 09:19:05.993020,deg/s,g,False,0,2147483648,0.01684,0.99905,0.00048,-0.38911,-0.12207,-0.10299,NAV.nav0.IMU_RAW,17.00229229101575,-80.99770770898425,14.002292291015749
2021-12-10 09:19:06.002697,deg/s,g,False,0,2147483648,0.01782,1.00173,0.00195,-0.38911,-0.16022,-0.19837,NAV.nav0.IMU_RAW,17.237304296908746,-81.0,14.0
2021-12-10 09:19:06.012591,deg/s,g,False,0,2147483648,0.01538,0.99685,0.00317,-0.37003,-0.29374,-0.24796,NAV.nav0.IMU_RAW,17.48463652740403,-81.0,14.0
2021-12-10 09:19:06.022577,deg/s,g,False,0,2147483648,0.01538,0.99832,0.00366,-0.4654,-0.22125,-0.26703,NAV.nav0.IMU_RAW,17.73425975995674,-81.0,14.0
2021-12-10 09:19:06.032882,deg/s,g,False,0,2147483648,0.01806,0.99758,-0.00048,-0.4387,-0.13351,-0.18692,NAV.nav0.IMU_RAW,17.9918631030279,-81.0,14.0
2021-12-10 09:19:06.042969,deg/s,g,False,0,2147483648,0.01733,0.99856,-0.00024,-0.41962,-0.20981,-0.09155,NAV.nav0.IMU_RAW,18.244020516627362,-81.0,14.0
2021-12-10 09:19:06.060962,deg/s,g,False,0,2147483648,0.01879,0.99856,0.0017,-0.44251,-0.25559,-0.19074,NAV.nav0.IMU_RAW,18.69380565519139,-81.0,14.0
2021-12-10 09:19:06.066020,deg/s,g,False,0,2147483648,0.01782,0.9971,0.00268,-0.53025,-0.20599,-0.1564,NAV.nav0.IMU_RAW,18.820245930751582,-81.0,14.0
2021-12-10 09:19:06.073104,deg/s,g,False,0,2147483648,0.0166,1.00003,0.00292,-0.38911,-0.25559,-0.19837,NAV.nav0.IMU_RAW,18.997325031117313,-81.0,14.0
2021-12-10 09:19:06.082980,deg/s,g,False,0,2147483648,0.01709,1.001,0.0017,-0.38529,-0.16785,-0.08392,NAV.nav0.IMU_RAW,18.78512466496993,-81.0,14.107437667515034
2021-12-10 09:19:06.092987,deg/s,g,False,0,2147483648,0.01611,0.9988,0.00073,-0.40055,-0.20981,-0.16403,NAV.nav0.IMU_RAW,18.565023987026734,-81.0,14.217488006486633
2021-12-10 09:19:06.102938,deg/s,g,False,0,2147483648,0.01464,0.99661,0.0017,-0.40055,-0.2327,-0.21362,NAV.nav0.IMU_RAW,18.346145183450076,-81.0,14.326927408274962
2021-12-10 09:19:06.112989,deg/s,g,False,0,2147483648,0.01928,0.99978,0.00292,-0.51118,-0.13733,-0.17548,NAV.nav0.IMU_RAW,18.125076015225567,-81.0,14.437461992387217
2021-12-10 09:19:06.122885,deg/s,g,False,0,2147483648,0.0166,1.00076,0.00073,-0.40818,-0.12588,-0.18311,NAV.nav0.IMU_RAW,17.907407824500552,-81.0,14.546296087749724
2021-12-10 09:19:06.132887,deg/s,g,False,0,2147483648,0.0166,0.99832,0.0017,-0.38911,-0.13733,-0.18311,NAV.nav0.IMU_RAW,17.687414130948895,-81.0,14.656292934525553
2021-12-10 09:19:06.143018,deg/s,g,False,0,2147483648,0.01611,0.9971,0.00292,-0.45777,-0.21362,-0.21362,NAV.nav0.IMU_RAW,17.464582535642695,-81.0,14.767708732178653
2021-12-10 09:19:06.164058,deg/s,g,False,0,2147483648,0.0144,0.99685,0.00268,-0.37766,-0.19074,-0.28229,NAV.nav0.IMU_RAW,17.001801842383838,-81.0,14.999099078808081
2021-12-10 09:19:06.165650,deg/s,g,False,0,2147483648,0.01635,0.99954,0.00195,-0.45777,-0.17929,-0.20981,NAV.nav0.IMU_RAW,17.02120659712859,-80.97879340287142,15.021206597128588
2021-12-10 09:19:06.172947,deg/s,g,False,0,2147483648,0.01611,1.00125,0.00292,-0.54933,-0.14877,-0.24033,NAV.nav0.IMU_RAW,17.123694363244773,-80.87630563675522,15.123694363244775
2021-12-10 09:19:06.183120,deg/s,g,False,0,2147483648,0.01733,0.99905,0.0017,-0.38529,-0.20218,-0.29374,NAV.nav0.IMU_RAW,17.266574620399034,-80.73342537960096,15.266574620399036
2021-12-10 09:19:06.192890,deg/s,g,False,0,2147483648,0.01611,0.99685,0.0017,-0.30518,-0.22507,-0.28611,NAV.nav0.IMU_RAW,17.403799065874207,-80.59620093412579,15.403799065874205
2021-12-10 09:19:06.203259,deg/s,g,False,0,2147483648,0.01562,0.99758,0.00195,-0.40818,-0.10299,-0.14496,NAV.nav0.IMU_RAW,17.54942992438543,-80.45057007561456,15.549429924385429
2021-12-10 09:19:06.213291,deg/s,g,False,0,2147483648,0.01879,1.00076,0.00146,-0.52262,-0.15259,-0.11825,NAV.nav0.IMU_RAW,17.69033262500854,-80.30966737499146,15.690332625008539
2021-12-10 09:19:06.223311,deg/s,g,False,0,2147483648,0.01635,0.99856,0.00244,-0.49211,-0.19074,-0.24796,NAV.nav0.IMU_RAW,17.831066334437168,-80.16893366556283,15.83106633443717
2021-12-10 09:19:06.233404,deg/s,g,False,0,2147483648,0.01757,0.99441,0.00219,-0.4387,-0.16785,-0.12207,NAV.nav0.IMU_RAW,17.97282118214734,-80.02717881785266,15.972821182147339
2021-12-10 09:19:06.243122,deg/s,g,False,0,2147483648,0.0166,0.99783,0.00317,-0.47303,-0.11444,-0.16403,NAV.nav0.IMU_RAW,18.0,-80.09858136480813,15.802837270383762
2021-12-10 09:19:06.260919,deg/s,g,False,0,2147483648,0.01709,1.00296,0.00292,-0.45777,-0.14496,-0.23651,NAV.nav0.IMU_RAW,18.0,-80.32400655004135,15.351986899917314
2021-12-10 09:19:06.264119,deg/s,g,False,0,2147483648,0.01562,1.00247,0.00195,-0.41581,-0.24033,-0.17548,NAV.nav0.IMU_RAW,18.0,-80.36453898409508,15.270922031809855
2021-12-10 09:19:06.273132,deg/s,g,False,0,2147483648,0.01562,0.99612,0.00268,-0.49211,-0.25177,-0.17166,NAV.nav0.IMU_RAW,18.0,-80.47870101655344,15.042597966893108
2021-12-10 09:19:06.284212,deg/s,g,False,0,2147483648,0.01733,0.99832,0.00244,-0.38148,-0.19837,-0.1564,NAV.nav0.IMU_RAW,18.0,-80.6190437588158,14.761912482368391
2021-12-10 09:19:06.293403,deg/s,g,False,0,2147483648,0.01586,1.00051,0.00122,-0.47303,-0.08392,-0.16022,NAV.nav0.IMU_RAW,18.0,-80.73545939460756,14.52908121078487
2021-12-10 09:19:06.303309,deg/s,g,False,0,2147483648,0.01586,1.00027,0.00366,-0.49211,-0.23651,-0.20599,NAV.nav0.IMU_RAW,18.0,-80.86093484005902,14.278130319881969
2021-12-10 09:19:06.313337,deg/s,g,False,0,2147483648,0.01635,0.99636,0.00317,-0.40818,-0.22125,-0.20599,NAV.nav0.IMU_RAW,18.0,-80.98795376059923,14.024092478801537
2021-12-10 09:19:06.323250,deg/s,g,False,0,2147483648,0.01391,0.99783,0.00219,-0.48066,-0.16403,-0.20218,NAV.nav0.IMU_RAW,17.887241512594215,-80.88724151259422,14.112758487405785
2021-12-10 09:19:06.338090,deg/s,g,False,0,2147483648,0.01733,1.00051,0.00244,-0.48066,-0.14114,-0.19837,NAV.nav0.IMU_RAW,17.700521806351865,-80.70052180635186,14.299478193648135
2021-12-10 09:19:06.343167,deg/s,g,False,0,2147483648,0.01757,1.00027,0.00195,-0.47303,-0.11062,-0.19837,NAV.nav0.IMU_RAW,17.63664240159763,-80.63664240159763,14.36335759840237
2021-12-10 09:19:06.363373,deg/s,g,False,0,2147483648,0.01635,1.001,0.00317,-0.37385,-0.19837,-0.20981,NAV.nav0.IMU_RAW,17.382406751272306,-80.3824067512723,14.617593248727694
2021-12-10 09:19:06.363588,deg/s,g,False,0,2147483648,0.01757,0.99685,0.00366,-0.38529,-0.16785,-0.14877,NAV.nav0.IMU_RAW,17.37970108870708,-80.37970108870708,14.62029891129292
2021-12-10 09:19:06.373329,deg/s,g,False,0,2147483648,0.01855,0.99832,0.0017,-0.50737,-0.11062,-0.20599,NAV.nav0.IMU_RAW,17.257141016556076,-80.25714101655608,14.742858983443922
2021-12-10 09:19:06.383512,deg/s,g,False,0,2147483648,0.01709,1.00051,0.00219,-0.43488,-0.17548,-0.15259,NAV.nav0.IMU_RAW,17.12901500998518,-80.12901500998518,14.870984990014817
