timestamp,eng_unit,acc_unit,simulated,tow,mag_x,mag_y,mag_z,amqp_topic
2025-11-18 21:38:30.797022,Microteslas,,false,2147483648,-139,-235,123,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:30.876997,Microteslas,,false,2147483648,-136,-234,123,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:30.957794,Microteslas,,false,2147483648,-136,-235,124,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.039183,Microteslas,,false,2147483648,-138,-234,124,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.120297,Microteslas,,false,2147483648,-135,-234,124,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.199843,Microteslas,,false,2147483648,-137,-233,126,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.281312,Microteslas,,false,2147483648,-134,-234,125,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.360967,Microteslas,,false,2147483648,-135,-234,125,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.442599,Microteslas,,false,2147483648,-132,-236,126,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.525689,Microteslas,,false,2147483648,-136,-235,125,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.604073,Microteslas,,false,2147483648,-126,-227,135,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.683597,Microteslas,,false,2147483648,-113,-222,153,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.765375,Microteslas,,false,2147483648,-91,-211,173,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.846779,Microteslas,,false,2147483648,-82,-210,181,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:31.930006,Microteslas,,false,2147483648,-68,-215,187,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.019221,Microteslas,,false,2147483648,-45,-215,197,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.087522,Microteslas,,false,2147483648,-11,-212,205,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.169314,Microteslas,,false,2147483648,18,-207,209,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.249269,Microteslas,,false,2147483648,34,-207,207,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.329413,Microteslas,,false,2147483648,50,-219,205,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.419468,Microteslas,,false,2147483648,68,-228,199,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.490656,Microteslas,,false,2147483648,89,-235,188,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.571308,Microteslas,,false,2147483648,118,-244,179,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.651856,Microteslas,,false,2147483648,119,-242,181,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.731760,Microteslas,,false,2147483648,120,-244,179,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.824533,Microteslas,,false,2147483648,119,-244,180,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.893753,Microteslas,,false,2147483648,117,-243,180,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:32.974365,Microteslas,,false,2147483648,119,-243,179,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.055024,Microteslas,,false,2147483648,117,-243,181,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.135688,Microteslas,,false,2147483648,117,-244,180,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.222377,Microteslas,,false,2147483648,117,-243,178,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.296875,Microteslas,,false,2147483648,117,-243,175,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.376650,Microteslas,,false,2147483648,128,-253,162,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.457201,Microteslas,,false,2147483648,147,-266,135,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.537980,Microteslas,,false,2147483648,164,-277,114,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.622385,Microteslas,,false,2147483648,180,-280,104,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.699126,Microteslas,,false,2147483648,178,-290,90,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.780756,Microteslas,,false,2147483648,184,-297,71,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.861085,Microteslas,,false,2147483648,184,-306,55,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:33.941745,Microteslas,,false,2147483648,175,-315,38,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.023021,Microteslas,,false,2147483648,172,-321,18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.105658,Microteslas,,false,2147483648,156,-331,7,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.265828,Microteslas,,false,2147483648,155,-351,-14,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.344853,Microteslas,,false,2147483648,150,-357,-20,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.424691,Microteslas,,false,2147483648,151,-358,-22,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.513920,Microteslas,,false,2147483648,149,-358,-22,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.587171,Microteslas,,false,2147483648,149,-357,-22,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.668749,Microteslas,,false,2147483648,154,-358,-21,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.746997,Microteslas,,false,2147483648,153,-356,-20,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.827643,Microteslas,,false,2147483648,148,-353,-10,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.919392,Microteslas,,false,2147483648,120,-334,-14,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:34.989062,Microteslas,,false,2147483648,131,-295,-29,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.070470,Microteslas,,false,2147483648,96,-272,-40,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.151186,Microteslas,,false,2147483648,53,-254,-85,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.230823,Microteslas,,false,2147483648,15,-224,-146,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.327321,Microteslas,,false,2147483648,10,-199,-177,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.393071,Microteslas,,false,2147483648,30,-203,-153,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.474035,Microteslas,,false,2147483648,55,-222,-95,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.554173,Microteslas,,false,2147483648,78,-231,-38,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.635082,Microteslas,,false,2147483648,96,-223,15,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.717533,Microteslas,,false,2147483648,83,-218,46,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.796189,Microteslas,,false,2147483648,44,-222,42,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.876916,Microteslas,,false,2147483648,5,-232,3,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:35.957433,Microteslas,,false,2147483648,-18,-233,-46,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.037256,Microteslas,,false,2147483648,-39,-221,-96,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.123164,Microteslas,,false,2147483648,-44,-201,-135,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.198457,Microteslas,,false,2147483648,-21,-190,-156,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.278869,Microteslas,,false,2147483648,16,-191,-153,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.359733,Microteslas,,false,2147483648,63,-201,-125,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.440349,Microteslas,,false,2147483648,99,-207,-79,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.525324,Microteslas,,false,2147483648,117,-208,-21,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.602387,Microteslas,,false,2147483648,115,-200,24,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.682029,Microteslas,,false,2147483648,82,-202,48,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.763688,Microteslas,,false,2147483648,42,-205,59,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.844290,Microteslas,,false,2147483648,5,-205,56,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:36.923908,Microteslas,,false,2147483648,-11,-211,35,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.013191,Microteslas,,false,2147483648,-29,-220,-5,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.086283,Microteslas,,false,2147483648,-40,-218,-55,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.166804,Microteslas,,false,2147483648,-28,-214,-96,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.329342,Microteslas,,false,2147483648,49,-213,-117,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.422122,Microteslas,,false,2147483648,106,-213,-86,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.489307,Microteslas,,false,2147483648,132,-210,-33,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.569023,Microteslas,,false,2147483648,116,-208,20,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.649365,Microteslas,,false,2147483648,88,-203,63,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.731096,Microteslas,,false,2147483648,53,-201,85,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.820603,Microteslas,,false,2147483648,15,-202,89,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.892259,Microteslas,,false,2147483648,-26,-209,68,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:37.973127,Microteslas,,false,2147483648,-76,-207,35,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.053639,Microteslas,,false,2147483648,-100,-201,-8,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.134433,Microteslas,,false,2147483648,-76,-210,-47,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.220183,Microteslas,,false,2147483648,-41,-217,-77,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.295720,Microteslas,,false,2147483648,-9,-222,-85,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.376187,Microteslas,,false,2147483648,42,-230,-70,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.456930,Microteslas,,false,2147483648,81,-230,-22,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.541162,Microteslas,,false,2147483648,89,-216,41,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.620869,Microteslas,,false,2147483648,68,-206,80,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.697780,Microteslas,,false,2147483648,32,-200,98,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.779165,Microteslas,,false,2147483648,-19,-205,100,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.865944,Microteslas,,false,2147483648,-66,-200,92,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:38.939386,Microteslas,,false,2147483648,-78,-205,74,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.021664,Microteslas,,false,2147483648,-87,-214,50,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.100784,Microteslas,,false,2147483648,-83,-222,14,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.182363,Microteslas,,false,2147483648,-68,-230,-7,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.263004,Microteslas,,false,2147483648,-23,-237,-19,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.342918,Microteslas,,false,2147483648,26,-239,-3,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.424164,Microteslas,,false,2147483648,43,-224,63,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.505031,Microteslas,,false,2147483648,37,-216,92,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.585784,Microteslas,,false,2147483648,4,-210,103,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.665038,Microteslas,,false,2147483648,-34,-201,107,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.747849,Microteslas,,false,2147483648,-70,-188,95,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.827747,Microteslas,,false,2147483648,-108,-178,75,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.921611,Microteslas,,false,2147483648,-130,-175,50,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:39.988482,Microteslas,,false,2147483648,-122,-187,22,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.069447,Microteslas,,false,2147483648,-103,-202,-23,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.149736,Microteslas,,false,2147483648,-68,-214,-54,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.229673,Microteslas,,false,2147483648,-29,-220,-68,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.326117,Microteslas,,false,2147483648,14,-221,-43,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.391795,Microteslas,,false,2147483648,42,-215,2,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.472374,Microteslas,,false,2147483648,22,-200,46,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.552800,Microteslas,,false,2147483648,-3,-183,76,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.632586,Microteslas,,false,2147483648,-16,-167,99,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.721657,Microteslas,,false,2147483648,-27,-165,101,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.794917,Microteslas,,false,2147483648,-34,-167,97,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.875478,Microteslas,,false,2147483648,-48,-183,66,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:40.956432,Microteslas,,false,2147483648,-57,-198,17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.036778,Microteslas,,false,2147483648,-68,-211,-54,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.121272,Microteslas,,false,2147483648,-46,-221,-103,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.198041,Microteslas,,false,2147483648,10,-238,-80,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.358304,Microteslas,,false,2147483648,41,-213,64,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.439182,Microteslas,,false,2147483648,8,-185,100,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.524501,Microteslas,,false,2147483648,-15,-156,124,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.599985,Microteslas,,false,2147483648,-34,-136,137,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.681731,Microteslas,,false,2147483648,-51,-136,126,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.761255,Microteslas,,false,2147483648,-54,-156,103,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.843048,Microteslas,,false,2147483648,-59,-182,62,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:41.935776,Microteslas,,false,2147483648,-60,-205,12,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.004711,Microteslas,,false,2147483648,-32,-226,-27,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.164760,Microteslas,,false,2147483648,24,-228,28,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.246108,Microteslas,,false,2147483648,14,-207,75,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.415062,Microteslas,,false,2147483648,-7,-151,128,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.488032,Microteslas,,false,2147483648,-10,-141,132,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.567699,Microteslas,,false,2147483648,-21,-150,114,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.649624,Microteslas,,false,2147483648,-36,-169,88,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.728992,Microteslas,,false,2147483648,-36,-192,50,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.823429,Microteslas,,false,2147483648,-11,-216,8,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.891370,Microteslas,,false,2147483648,20,-230,-5,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:42.971610,Microteslas,,false,2147483648,50,-232,25,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.051421,Microteslas,,false,2147483648,54,-219,70,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.132058,Microteslas,,false,2147483648,29,-194,108,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.225859,Microteslas,,false,2147483648,11,-170,129,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.294030,Microteslas,,false,2147483648,11,-153,137,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.374080,Microteslas,,false,2147483648,16,-151,130,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.454505,Microteslas,,false,2147483648,14,-161,110,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.535934,Microteslas,,false,2147483648,9,-176,87,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.621503,Microteslas,,false,2147483648,14,-195,62,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.697220,Microteslas,,false,2147483648,40,-209,38,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.778266,Microteslas,,false,2147483648,71,-212,32,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.858668,Microteslas,,false,2147483648,99,-200,57,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:43.939419,Microteslas,,false,2147483648,116,-183,90,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.026823,Microteslas,,false,2147483648,109,-159,120,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.102008,Microteslas,,false,2147483648,76,-149,137,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.179991,Microteslas,,false,2147483648,44,-146,138,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.261694,Microteslas,,false,2147483648,11,-147,130,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.342406,Microteslas,,false,2147483648,18,-162,110,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.424706,Microteslas,,false,2147483648,26,-176,84,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.502775,Microteslas,,false,2147483648,30,-180,62,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.584040,Microteslas,,false,2147483648,54,-182,42,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.664794,Microteslas,,false,2147483648,82,-183,39,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.745318,Microteslas,,false,2147483648,116,-186,29,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.824985,Microteslas,,false,2147483648,148,-186,21,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.918040,Microteslas,,false,2147483648,149,-186,35,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:44.991558,Microteslas,,false,2147483648,135,-184,58,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.068140,Microteslas,,false,2147483648,116,-180,77,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.148785,Microteslas,,false,2147483648,82,-178,97,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.229219,Microteslas,,false,2147483648,43,-180,100,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.328825,Microteslas,,false,2147483648,16,-191,83,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.390433,Microteslas,,false,2147483648,14,-201,55,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.469932,Microteslas,,false,2147483648,36,-208,33,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.550529,Microteslas,,false,2147483648,74,-207,19,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.720107,Microteslas,,false,2147483648,150,-194,-12,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.793138,Microteslas,,false,2147483648,162,-188,-8,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.874153,Microteslas,,false,2147483648,149,-194,-1,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:45.954515,Microteslas,,false,2147483648,115,-201,20,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.035619,Microteslas,,false,2147483648,77,-197,53,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.117016,Microteslas,,false,2147483648,45,-183,75,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.196534,Microteslas,,false,2147483648,22,-173,84,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.277350,Microteslas,,false,2147483648,16,-185,62,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.357478,Microteslas,,false,2147483648,32,-204,30,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.438652,Microteslas,,false,2147483648,77,-216,2,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.525097,Microteslas,,false,2147483648,132,-216,-25,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.598736,Microteslas,,false,2147483648,166,-202,-34,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.679349,Microteslas,,false,2147483648,161,-206,-36,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.760054,Microteslas,,false,2147483648,146,-206,-29,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:46.925786,Microteslas,,false,2147483648,83,-212,32,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.001698,Microteslas,,false,2147483648,47,-203,61,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.082839,Microteslas,,false,2147483648,24,-203,63,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.163151,Microteslas,,false,2147483648,28,-212,44,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.244991,Microteslas,,false,2147483648,65,-235,-10,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.337291,Microteslas,,false,2147483648,131,-234,-67,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.404857,Microteslas,,false,2147483648,164,-216,-91,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.485893,Microteslas,,false,2147483648,159,-215,-93,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.566102,Microteslas,,false,2147483648,139,-223,-53,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.647854,Microteslas,,false,2147483648,115,-223,-10,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.727494,Microteslas,,false,2147483648,75,-218,22,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.826544,Microteslas,,false,2147483648,33,-215,26,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.888837,Microteslas,,false,2147483648,13,-219,23,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:47.970464,Microteslas,,false,2147483648,12,-231,-4,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.050848,Microteslas,,false,2147483648,40,-249,-50,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.130712,Microteslas,,false,2147483648,83,-255,-98,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.223167,Microteslas,,false,2147483648,91,-253,-122,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.292916,Microteslas,,false,2147483648,80,-255,-111,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.373196,Microteslas,,false,2147483648,76,-260,-68,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.453926,Microteslas,,false,2147483648,83,-262,-11,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.533755,Microteslas,,false,2147483648,99,-270,33,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.623384,Microteslas,,false,2147483648,122,-287,72,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.696019,Microteslas,,false,2147483648,136,-312,87,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.775509,Microteslas,,false,2147483648,127,-339,74,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.857202,Microteslas,,false,2147483648,131,-350,51,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:48.936702,Microteslas,,false,2147483648,133,-355,33,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.021376,Microteslas,,false,2147483648,123,-365,20,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.098244,Microteslas,,false,2147483648,106,-380,6,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.259420,Microteslas,,false,2147483648,101,-393,-9,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.340326,Microteslas,,false,2147483648,96,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.423405,Microteslas,,false,2147483648,100,-398,-15,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.501222,Microteslas,,false,2147483648,102,-393,-12,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.581840,Microteslas,,false,2147483648,104,-394,-13,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.662424,Microteslas,,false,2147483648,102,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.743427,Microteslas,,false,2147483648,104,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.824494,Microteslas,,false,2147483648,104,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.904984,Microteslas,,false,2147483648,102,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:49.984878,Microteslas,,false,2147483648,104,-399,-19,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.065707,Microteslas,,false,2147483648,104,-397,-19,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.146260,Microteslas,,false,2147483648,101,-399,-16,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.226950,Microteslas,,false,2147483648,106,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.326827,Microteslas,,false,2147483648,105,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.388909,Microteslas,,false,2147483648,104,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.474513,Microteslas,,false,2147483648,104,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.549135,Microteslas,,false,2147483648,102,-398,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.629863,Microteslas,,false,2147483648,101,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.722940,Microteslas,,false,2147483648,102,-398,-16,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.792022,Microteslas,,false,2147483648,103,-399,-19,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:50.876592,Microteslas,,false,2147483648,101,-399,-18,NAV.nav0.MAG_CALIBRATED
